trial_number,metric,status,duration_sec,params,timestamp
324,nan,pruned,0.54,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:19:27.146013Z
325,nan,pruned,0.25,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 48, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:19:28.607018Z
326,nan,pruned,15.77,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.4700853622443123, ""w_multiv"": 0.4037978596618248, ""w_sparse"": 0.12611677809386282}",2026-01-07T11:19:53.547639Z
327,nan,pruned,0.28,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 24, ""use_multiv"": false, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:19:54.911304Z
328,nan,pruned,0.00,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:19:56.113351Z
329,nan,pruned,0.26,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:19:57.612696Z
330,nan,pruned,0.94,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.17060973314687883, ""w_multiv"": 0.2483297894518364, ""w_sparse"": 0.5810604774012847}",2026-01-07T11:20:00.277599Z
331,nan,pruned,0.25,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:01.797658Z
332,nan,pruned,0.46,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:03.381030Z
333,nan,pruned,0.57,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:05.199423Z
334,nan,pruned,0.30,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 48, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.20357129969406973, ""w_multiv"": 0.5189681309110808, ""w_sparse"": 0.2774605693948495}",2026-01-07T11:20:06.969846Z
335,nan,pruned,0.70,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": false, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:08.878882Z
336,nan,pruned,0.29,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:10.176245Z
337,nan,pruned,0.62,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:12.223651Z
338,nan,pruned,0.25,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:13.716163Z
339,nan,pruned,0.65,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.3757912476441216, ""w_multiv"": 0.09668205686603208, ""w_sparse"": 0.5275266954898463}",2026-01-07T11:20:15.926053Z
340,nan,pruned,0.55,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:17.803882Z
341,nan,pruned,0.37,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 24, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:19.375942Z
342,nan,pruned,0.00,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:20.766157Z
343,nan,pruned,0.87,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 0.2548265318142869, ""w_multiv"": 0.38075163518703353, ""w_sparse"": 0.36442183299867964}",2026-01-07T11:20:23.169134Z
344,nan,pruned,0.24,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 1, ""top_k_retriever"": 32, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:24.596397Z
345,nan,pruned,0.22,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:25.688051Z
346,nan,pruned,0.51,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 48, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:27.330689Z
347,nan,pruned,0.47,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.36260622583234653, ""w_multiv"": 0.6220249678854539, ""w_sparse"": 0.015368806282199539}",2026-01-07T11:20:29.764911Z
348,nan,pruned,0.31,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:31.419906Z
349,nan,pruned,5.22,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:38.285475Z
350,nan,pruned,0.52,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 1, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:39.862433Z
351,nan,pruned,0.36,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:41.448968Z
352,nan,pruned,0.28,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.25201482059635466, ""w_multiv"": 0.27323331498809245, ""w_sparse"": 0.4747518644155529}",2026-01-07T11:20:43.415456Z
353,nan,pruned,0.37,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:45.047720Z
354,nan,pruned,0.37,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 48, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:46.534288Z
355,nan,pruned,0.27,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:47.821969Z
356,nan,pruned,0.30,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 24, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.35544799160307033, ""w_multiv"": 0.37970967248274795, ""w_sparse"": 0.2648423359141817}",2026-01-07T11:20:49.781550Z
357,nan,pruned,0.54,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:51.621644Z
358,nan,pruned,0.34,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 5, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:53.326975Z
359,nan,pruned,0.54,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": false, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:55.119909Z
360,nan,pruned,0.50,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.41467481944850215, ""w_multiv"": 0.2610379031359023, ""w_sparse"": 0.3242872774155954}",2026-01-07T11:20:57.353073Z
361,nan,pruned,0.25,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:20:59.094011Z
362,nan,pruned,0.27,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:00.547141Z
363,nan,pruned,0.21,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:01.610338Z
364,nan,pruned,0.53,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:03.076958Z
365,nan,pruned,0.45,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 48, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.6176012406253832, ""w_multiv"": 0.32759024092599465, ""w_sparse"": 0.054808518448622084}",2026-01-07T11:21:05.123713Z
366,nan,pruned,0.40,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:06.942261Z
367,nan,pruned,0.32,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": false, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:08.477173Z
368,nan,pruned,0.62,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:10.580275Z
369,nan,pruned,0.30,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.20871068164820658, ""w_multiv"": 0.16528638607670923, ""w_sparse"": 0.6260029322750842}",2026-01-07T11:21:12.686875Z
370,nan,pruned,0.00,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:19.466531Z
371,nan,pruned,0.23,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 1, ""top_k_retriever"": 24, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:38.870189Z
372,nan,pruned,0.46,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 32, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:43.105088Z
373,nan,pruned,0.18,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.025017421614451363, ""w_multiv"": 0.40900785265578116, ""w_sparse"": 0.5659747257297676}",2026-01-07T11:21:44.591467Z
374,nan,pruned,0.40,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:45.757455Z
375,nan,pruned,0.29,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": false, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:47.180864Z
376,nan,pruned,0.31,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 48, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:48.519518Z
377,nan,pruned,0.30,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:50.036145Z
378,nan,pruned,0.30,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 1, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.5253514198799922, ""w_multiv"": 0.1123417302362466, ""w_sparse"": 0.36230684988376133}",2026-01-07T11:21:52.229076Z
379,nan,pruned,0.70,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:54.156374Z
380,nan,pruned,0.28,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:55.487594Z
381,nan,pruned,0.31,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:21:57.073806Z
382,nan,pruned,0.64,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 5, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.4560758172804242, ""w_multiv"": 0.3983065236763682, ""w_sparse"": 0.1456176590432075}",2026-01-07T11:21:59.552390Z
383,nan,pruned,0.38,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": false, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:01.093589Z
384,nan,pruned,0.31,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:02.641386Z
385,nan,pruned,0.75,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 48, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:04.945026Z
386,nan,pruned,0.31,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 24, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 0.5597386095591409, ""w_multiv"": 0.3200984206281882, ""w_sparse"": 0.12016296981267093}",2026-01-07T11:22:07.006851Z
387,nan,pruned,0.32,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:08.487082Z
388,nan,pruned,0.00,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:09.779896Z
389,nan,pruned,0.28,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:11.419470Z
390,nan,pruned,0.45,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:13.127288Z
391,nan,pruned,0.30,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": false, ""use_sparse"": true, ""w_dense"": 0.5370748982750506, ""w_multiv"": 0.34254852516259565, ""w_sparse"": 0.12037657656235369}",2026-01-07T11:22:18.579039Z
392,nan,pruned,0.30,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:20.270722Z
393,nan,pruned,0.27,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:21.858988Z
394,nan,pruned,0.31,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:23.312010Z
395,nan,pruned,0.35,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 3, ""top_k_retriever"": 48, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.44477693935282947, ""w_multiv"": 0.0981309352073821, ""w_sparse"": 0.45709212543978833}",2026-01-07T11:22:25.443742Z
396,nan,pruned,0.28,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:27.012161Z
397,nan,pruned,0.46,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""zscore_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:28.815008Z
398,nan,pruned,0.39,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:30.455492Z
399,nan,pruned,0.33,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 1, ""top_k_retriever"": 32, ""use_multiv"": false, ""use_sparse"": false, ""w_dense"": 0.1346580476121159, ""w_multiv"": 0.4283472943961674, ""w_sparse"": 0.43699465799171683}",2026-01-07T11:22:32.717219Z
400,nan,pruned,0.27,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 3, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:34.282517Z
401,nan,pruned,0.30,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 24, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:35.713738Z
402,nan,pruned,0.00,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 8, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:37.101831Z
403,nan,pruned,0.45,"{""fusion_method"": ""weighted_sum"", ""rrf_k"": 60, ""score_normalization"": ""none"", ""top_k_final"": 10, ""top_k_retriever"": 64, ""use_multiv"": true, ""use_sparse"": false, ""w_dense"": 0.4929078867348971, ""w_multiv"": 0.050770995670071324, ""w_sparse"": 0.45632111759503163}",2026-01-07T11:22:39.451353Z
404,nan,pruned,0.33,"{""fusion_method"": ""rrf"", ""rrf_k"": 60, ""score_normalization"": ""minmax_per_query"", ""top_k_final"": 10, ""top_k_retriever"": 16, ""use_multiv"": true, ""use_sparse"": true, ""w_dense"": 1.0, ""w_multiv"": 0.0, ""w_sparse"": 0.0}",2026-01-07T11:22:41.103542Z
